country,year,yearly_mean,yearly_min,yearly_max
Niger,1906,26.975,18.969,32.123
Niger,1907,26.4776666666667,18.494,31.715
Niger,1908,26.8940833333333,18.884,32.999
Niger,1909,27.1095,18.695,31.852
Niger,1910,26.7440833333333,18.09,32.701
Niger,1911,26.8079166666667,18.898,32.044
Niger,1912,26.8935,18.283,32.608
Niger,1913,27.53175,18.964,33.808
Niger,1914,28.0841666666667,19.639,35.004
Niger,1915,27.6639166666667,19.233,33.35
Niger,1916,27.047,18.373,32.669
Niger,1917,27.50975,20.897,32.494
Niger,1918,27.3085833333333,18.15,33.545
Niger,1919,27.6231666666667,18.668,33.542
Niger,1920,26.8635833333333,18.288,32.61
Niger,1921,27.2416666666667,17.182,32.789
Niger,1922,27.47475,18.962,34.35
Niger,1923,27.1176666666667,19.848,32.942
Niger,1924,27.7400833333333,19.19,33.387
Niger,1925,27.5720833333333,17.19,32.607
Niger,1926,27.83325,20.63,33.522
Niger,1927,27.5556666666667,19.004,32.806
Niger,1928,27.7836666666667,20.39,33.365
Niger,1929,27.2248333333333,18.866,33.294
Niger,1930,27.9833333333333,19.527,33.131
Niger,1931,28.7274166666667,21.929,32.976
Niger,1932,27.9155,19.492,33.625
Niger,1933,27.893,21.108,32.809
Niger,1934,27.40275,18.722,32.733
Niger,1935,27.514,20.557,32.792
Niger,1936,27.3369166666667,18.925,32.588
Niger,1937,27.4735,19.295,33.222
Niger,1938,27.5315,19.277,33.443
Niger,1939,27.63525,19.693,32.442
Niger,1940,27.8490833333333,20.062,33.787
Niger,1941,28.5483333333333,21.537,33.608
Niger,1942,28.2678333333333,20.697,34.04
Niger,1943,27.432,19.74,32.124
Niger,1944,27.4105833333333,17.58,33.453
Niger,1945,27.1405,19.588,32.9
Niger,1946,27.4648333333333,19.875,33.305
Niger,1947,27.8234166666667,19.609,32.979
Niger,1948,27.0660833333333,19.19,33.605
Niger,1949,27.46675,19.005,33.226
Niger,1950,26.7353333333333,19.967,32.708
Niger,1951,27.6390833333333,18.823,33.44
Niger,1952,27.3378333333333,19.937,33.325
Niger,1953,27.3380833333333,19.088,32.651
Niger,1954,27.3605,19.488,32.351
Niger,1955,27.3990833333333,19.689,32.187
Niger,1956,27.3099166666667,19.069,32.443
Niger,1957,27.4099166666667,18.492,32.583
Niger,1958,27.7490833333333,20.821,33.075
Niger,1959,27.39625,19.641,33.423
Niger,1960,27.6115,19.154,33.125
Niger,1961,26.5413333333333,18.583,33.393
Niger,1962,27.5138333333333,18.318,32.47
Niger,1963,27.9550833333333,20.931,33.141
Niger,1964,27.4075,19.778,32.787
Niger,1965,27.1673333333333,19.145,32.251
Niger,1966,27.41125,19.889,32.509
Niger,1967,27.2961666666667,17.539,33.042
Niger,1968,27.5010833333333,18.627,32.256
Niger,1969,28.49875,19.325,34.02
Niger,1970,27.4440833333333,19.753,33.488
Niger,1971,27.4633333333333,18.505,33.187
Niger,1972,27.8169166666667,19.45,32.899
Niger,1973,27.8559166666667,20.128,33.932
Niger,1974,27.1119166666667,18.384,33.17
Niger,1975,27.1958333333333,16.846,33.128
Niger,1976,27.6221666666667,19.06,33.164
Niger,1977,27.0938333333333,19.173,33.489
Niger,1978,27.6864166666667,19.574,33.5
Niger,1979,27.88625,19.155,32.973
Niger,1980,27.8051666666667,18.876,34.03
Niger,1981,27.5543333333333,17.003,33.38
Niger,1982,27.5886666666667,19.706,33.449
Niger,1983,27.5393333333333,16.246,34.597
Niger,1984,27.927,18.384,34.578
Niger,1985,27.6603333333333,19.499,33.829
Niger,1986,27.9206666666667,18.252,33.955
Niger,1987,28.2310833333333,19.899,34.044
Niger,1988,27.78675,19.014,34.099
Niger,1989,27.1660833333333,17.096,34.128
Niger,1990,28.0480833333333,20.414,33.949
Niger,1991,27.8591666666667,19.29,33.669
Niger,1992,27.1850833333333,18.347,33.91
Niger,1993,27.7533333333333,17.373,33.543
Niger,1994,27.4005833333333,18.467,33.078
Niger,1995,27.8954166666667,17.316,34.295
Niger,1996,28.128,20.849,33.942
Niger,1997,28.131,20.145,33.946
Niger,1998,28.3276666666667,19.53,34.855
Niger,1999,28.26875,20.063,34.251
Niger,2000,27.9758333333333,19.767,34.765
Niger,2001,28.118,19.408,33.971
Niger,2002,28.1496666666667,18.565,33.934
Niger,2003,28.30225,20.38,32.953
Niger,2004,28.3715833333333,20.526,34.296
Niger,2005,28.6364166666667,18.899,33.755
Niger,2006,28.2910833333333,19.459,33.937
Niger,2007,28.4119166666667,18.927,33.952
Niger,2008,27.9014166666667,17.114,34.114
Niger,2009,28.8504166666667,21.583,33.982
Niger,2010,29.2999166666667,21.372,34.83
Niger,2011,28.4874166666667,19.883,33.89
Niger,2012,28.07275,19.316,34.339
Niger,2013,29.231375,20.228,34.058
Nigeria,1856,27.1564,24.367,29.001
Nigeria,1857,25.596,23.804,28.296
Nigeria,1858,26.428625,24.36,29.565
Nigeria,1859,26.1444,24.256,30.304
Nigeria,1860,26.0673636363636,22.862,28.755
Nigeria,1861,26.0331,23.018,28.858
Nigeria,1862,26.72225,23.306,29.375
Nigeria,1873,26.679625,24.596,28.84
Nigeria,1874,26.2864545454545,24.044,29.378
Nigeria,1875,26.0265,23.438,29.008
Nigeria,1876,26.1882222222222,23.415,28.538
Nigeria,1877,26.55825,23.97,29.23
Nigeria,1878,26.6195,24.091,29.935
Nigeria,1879,25.9795833333333,23.778,28.792
Nigeria,1880,26.1795833333333,23.6,28.696
Nigeria,1881,26.5451666666667,24.482,29.853
Nigeria,1882,26.1523333333333,23.358,28.759
Nigeria,1883,26.4666666666667,23.614,29.791
Nigeria,1884,26.6025,23.877,28.926
Nigeria,1885,24.794,24.357,25.231
Nigeria,1886,25.9539166666667,23.006,28.961
Nigeria,1887,25.4798333333333,22.613,28.226
Nigeria,1888,25.7901666666667,23.537,28.912
Nigeria,1889,25.8871666666667,23.477,28.751
Nigeria,1890,25.1311666666667,23.034,27.379
Nigeria,1891,25.6623333333333,23.589,28.689
Nigeria,1892,25.874,24.111,28.793
Nigeria,1893,25.85625,23.799,28.41
Nigeria,1894,26.01225,23.816,28.713
Nigeria,1895,26.24325,23.903,29.506
Nigeria,1896,26.0881666666667,24.024,28.952
Nigeria,1897,26.519,24.114,29.101
Nigeria,1898,26.0534166666667,23.428,29.057
Nigeria,1899,26.4404166666667,23.304,29.156
Nigeria,1900,26.5354166666667,23.369,29.963
Nigeria,1901,26.5474166666667,23.783,29.311
Nigeria,1902,26.2149166666667,22.459,29.943
Nigeria,1903,26.05725,23.444,29.177
Nigeria,1904,25.6316666666667,23.226,27.64
Nigeria,1905,26.04,23.532,29.077
Nigeria,1906,26.2709166666667,24.071,29.356
Nigeria,1907,25.9358333333333,23.242,28.641
Nigeria,1908,26.2044166666667,23.727,28.916
Nigeria,1909,26.3099166666667,24.085,29.379
Nigeria,1910,26.1760833333333,23.426,28.878
Nigeria,1911,26.07175,23.665,28.781
Nigeria,1912,26.2385,23.19,29.694
Nigeria,1913,26.8294166666667,23.884,29.477
Nigeria,1914,27.1639166666667,24.698,29.726
Nigeria,1915,26.9129166666667,24.169,30.436
Nigeria,1916,26.479,24.255,29.941
Nigeria,1917,27.1345,25.408,29.907
Nigeria,1918,26.5700833333333,23.201,29.453
Nigeria,1919,27.0625,24.021,30.521
Nigeria,1920,26.3476666666667,23.587,29.973
Nigeria,1921,26.7776666666667,23.33,29.567
Nigeria,1922,26.8875833333333,24.47,29.595
Nigeria,1923,26.6969166666667,24.853,29.469
Nigeria,1924,26.9956666666667,24.377,30.058
Nigeria,1925,26.5919166666667,22.572,29.551
Nigeria,1926,27.0954166666667,24.723,29.476
Nigeria,1927,26.9498333333333,24.708,29.237
Nigeria,1928,26.9661666666667,24.652,29.727
Nigeria,1929,26.6305,23.353,29.875
Nigeria,1930,27.0345,24.246,29.321
Nigeria,1931,27.48675,25.835,30.267
Nigeria,1932,26.8678333333333,23.889,29.888
Nigeria,1933,27.204,25.434,29.822
Nigeria,1934,26.8115833333333,23.698,29.128
Nigeria,1935,27.0428333333333,25.093,29.412
Nigeria,1936,26.9779166666667,24.44,29.955
Nigeria,1937,26.98175,23.859,29.441
Nigeria,1938,27.19625,25.079,30.163
Nigeria,1939,26.728,24.452,29.705
Nigeria,1940,27.07725,24.613,30.074
Nigeria,1941,27.6186666666667,25.282,31.265
Nigeria,1942,27.4249166666667,25.069,30.346
Nigeria,1943,26.82825,24.852,29.59
Nigeria,1944,27.03325,23.599,29.54
Nigeria,1945,26.8688333333333,24.182,29.928
Nigeria,1946,26.8315833333333,24.779,29.97
Nigeria,1947,27.1461666666667,24.636,29.924
Nigeria,1948,26.6181666666667,24.239,29.363
Nigeria,1949,27.0685,24.315,30.023
Nigeria,1950,26.672,24.849,29.576
Nigeria,1951,26.7535,23.449,29.631
Nigeria,1952,26.7013333333333,24.644,29.862
Nigeria,1953,26.7165833333333,23.671,29.412
Nigeria,1954,26.6166666666667,24.528,29.243
Nigeria,1955,26.4570833333333,23.947,29.275
Nigeria,1956,26.5683333333333,23.988,29.313
Nigeria,1957,26.6455833333333,23.978,29.529
Nigeria,1958,26.9800833333333,25.185,29.929
Nigeria,1959,26.8060833333333,24.279,29.829
Nigeria,1960,26.8174166666667,24.444,29.236
Nigeria,1961,26.3685,23.359,29.602
Nigeria,1962,26.6889166666667,23.408,29.398
Nigeria,1963,27.0770833333333,25.033,29.385
Nigeria,1964,26.6306666666667,24.83,29.743
Nigeria,1965,26.667,23.865,29.208
Nigeria,1966,26.7785833333333,24.452,29.443
Nigeria,1967,26.5951666666667,23.42,29.843
Nigeria,1968,26.804,24.144,28.916
Nigeria,1969,27.2146666666667,24.273,30.339
Nigeria,1970,26.9465,24.146,30.269
Nigeria,1971,26.7961666666667,23.847,29.873
Nigeria,1972,26.88575,24.694,29.252
Nigeria,1973,27.472,25.332,30.474
Nigeria,1974,26.5926666666667,23.245,30.178
Nigeria,1975,26.5085,22.835,29.675
Nigeria,1976,26.8099166666667,24.493,29.639
Nigeria,1977,26.8868333333333,23.908,30.313
Nigeria,1978,26.7825,24.641,29.417
Nigeria,1979,27.0930833333333,23.541,30.0
Nigeria,1980,27.0636666666667,23.713,30.426
Nigeria,1981,26.8029166666667,23.162,30.167
Nigeria,1982,26.8696666666667,24.596,30.206
Nigeria,1983,27.02775,22.295,31.008
Nigeria,1984,27.0790833333333,23.52,30.112
Nigeria,1985,26.95925,23.908,29.945
Nigeria,1986,27.06725,23.46,30.89
Nigeria,1987,27.61325,24.865,30.638
Nigeria,1988,27.0378333333333,23.982,30.618
Nigeria,1989,26.3761666666667,22.477,29.814
Nigeria,1990,27.3661666666667,25.536,30.576
Nigeria,1991,27.0433333333333,24.141,29.944
Nigeria,1992,26.6636666666667,23.714,30.255
Nigeria,1993,27.1033333333333,23.587,30.313
Nigeria,1994,26.8188333333333,23.549,30.116
Nigeria,1995,27.1651666666667,23.798,30.532
Nigeria,1996,27.1946666666667,25.139,30.374
Nigeria,1997,27.1449166666667,25.053,29.519
Nigeria,1998,27.6119166666667,24.811,31.695
Nigeria,1999,27.3291666666667,25.021,30.557
Nigeria,2000,27.0335,24.271,30.517
Nigeria,2001,27.0946666666667,24.198,30.584
Nigeria,2002,27.46425,23.87,31.015
Nigeria,2003,27.429,24.883,30.715
Nigeria,2004,27.5695,25.785,30.784
Nigeria,2005,27.7245833333333,24.684,31.272
Nigeria,2006,27.7950833333333,24.424,30.555
Nigeria,2007,27.6900833333333,24.253,31.323
Nigeria,2008,27.3256666666667,23.874,30.387
Nigeria,2009,27.9029166666667,26.234,30.697
Nigeria,2010,28.00425,25.245,31.833
Nigeria,2011,27.62225,24.593,30.958
Nigeria,2012,27.4079166666667,25.331,31.13
Nigeria,2013,28.005875,25.135,30.902
Niue,1867,24.8178333333333,23.086,26.268
Niue,1868,23.84,22.884,25.244
Niue,1869,24.9847,23.684,26.946
Niue,1870,24.748,23.887,25.836
Niue,1871,24.7023333333333,23.472,25.998
Niue,1872,25.0517777777778,23.656,26.433
Niue,1873,24.5965555555556,23.093,26.367
Niue,1874,23.9641428571429,23.128,24.824
Niue,1875,23.821625,23.074,25.121
Niue,1876,24.978,23.244,26.114
Niue,1883,24.5386666666667,23.094,26.321
Niue,1884,24.1210833333333,22.55,25.801
Niue,1885,24.1943636363636,22.411,26.123
Niue,1886,24.35275,23.147,25.96
Niue,1887,24.3985833333333,22.763,25.346
Niue,1890,24.3556666666667,22.763,25.758
Niue,1891,24.3904166666667,22.632,25.887
Niue,1892,24.3829166666667,22.892,26.024
Niue,1893,24.365,23.038,25.701
Niue,1894,24.63225,23.091,26.02
Niue,1895,24.5235,22.996,25.955
Niue,1896,24.66725,22.99,26.191
Niue,1897,24.8771666666667,23.569,26.544
Niue,1898,24.8280833333333,23.626,25.842
Niue,1899,24.9316666666667,23.164,26.416
Niue,1900,24.7724166666667,22.924,26.851
Niue,1901,24.5393333333333,22.806,26.164
Niue,1902,24.55375,22.538,26.502
Niue,1903,24.826,23.139,26.487
Niue,1904,24.4449166666667,22.926,25.764
Niue,1905,24.5380833333333,22.676,26.375
Niue,1906,25.0796666666667,23.512,26.647
Niue,1907,24.4854166666667,22.622,26.057
Niue,1908,24.6154166666667,22.97,25.993
Niue,1909,24.5558333333333,22.81,25.877
Niue,1910,24.7038333333333,22.898,26.435
Niue,1911,24.5926666666667,22.612,26.69
Niue,1912,24.7750833333333,22.717,27.269
Niue,1913,24.50325,22.479,26.395
Niue,1914,24.7723333333333,22.561,27.028
Niue,1915,24.5795,21.967,26.509
Niue,1916,24.6799166666667,23.399,26.765
Niue,1917,24.4484166666667,23.357,25.454
Niue,1918,24.7475833333333,23.182,26.019
Niue,1919,24.8479166666667,22.709,26.507
Niue,1920,24.7584166666667,23.058,26.538
Niue,1921,24.8349166666667,22.468,27.296
Niue,1922,25.03475,23.089,26.719
Niue,1923,24.2694166666667,22.055,26.941
Niue,1924,24.9211666666667,23.455,26.602
Niue,1925,24.4989166666667,22.284,26.692
Niue,1926,24.7345833333333,22.82,26.096
Niue,1927,25.5558333333333,24.269,26.666
Niue,1928,25.2638333333333,22.863,27.386
Niue,1929,24.9725833333333,23.086,26.761
Niue,1930,24.6416666666667,22.68,26.645
Niue,1931,25.09625,23.74,26.884
Niue,1932,25.4750833333333,23.877,27.001
Niue,1933,25.3354166666667,22.683,26.999
Niue,1934,25.2485,23.355,26.986
Niue,1935,25.5641666666667,23.889,27.316
Niue,1936,25.28725,23.141,27.373
Niue,1937,25.269,23.716,27.274
Niue,1938,25.72075,24.806,26.993
Niue,1939,25.0284166666667,23.599,26.887
Niue,1940,24.97525,22.418,27.546
Niue,1941,25.2461666666667,23.251,27.211
Niue,1942,25.185,23.545,27.53
Niue,1943,25.2169166666667,23.18,27.004
Niue,1944,24.8203333333333,22.514,26.944
Niue,1945,25.0325833333333,23.077,27.336
Niue,1946,25.2861666666667,23.186,26.759
Niue,1947,25.4565833333333,23.405,27.383
Niue,1948,25.0871666666667,23.21,26.66
Niue,1949,25.34025,23.804,26.899
Niue,1950,25.27725,23.671,26.942
Niue,1951,24.8883333333333,22.528,26.791
Niue,1952,25.4959166666667,23.883,27.008
Niue,1953,25.1824166666667,22.229,27.402
Niue,1954,25.4523333333333,23.952,26.598
Niue,1955,25.4633333333333,24.406,26.859
Niue,1956,25.17325,23.712,26.448
Niue,1957,25.1145,23.176,26.358
Niue,1958,25.0859166666667,23.377,27.291
Niue,1959,25.2868333333333,23.497,26.831
Niue,1960,25.2283333333333,23.439,26.786
Niue,1961,25.3850833333333,23.798,27.497
Niue,1962,25.0353333333333,23.429,26.887
Niue,1963,25.008,23.245,26.496
Niue,1964,25.3449166666667,23.45,27.156
Niue,1965,24.7176666666667,23.057,26.469
Niue,1966,25.13475,23.22,26.943
Niue,1967,25.1598333333333,23.247,27.226
Niue,1968,25.0545833333333,23.101,26.486
Niue,1969,25.06775,22.949,27.487
Niue,1970,25.46675,23.435,27.379
Niue,1971,25.1020833333333,23.224,26.824
Niue,1972,25.213,23.261,26.746
Niue,1973,25.8945833333333,24.08,27.709
Niue,1974,25.5081666666667,23.854,27.06
Niue,1975,25.518,24.388,26.689
Niue,1976,25.0626666666667,23.228,26.605
Niue,1977,25.2583333333333,23.26,27.721
Niue,1978,25.17725,23.754,26.716
Niue,1979,25.29925,23.212,27.047
Niue,1980,25.37075,23.285,27.494
Niue,1981,25.26825,23.1,26.877
Niue,1982,25.1606666666667,23.247,27.42
Niue,1983,25.4775833333333,23.233,28.005
Niue,1984,25.5014166666667,23.475,27.771
Niue,1985,25.4441666666667,23.821,27.347
Niue,1986,25.2878333333333,23.147,27.423
Niue,1987,25.0179166666667,22.403,27.716
Niue,1988,25.8954166666667,24.187,28.082
Niue,1989,25.4846666666667,23.749,27.237
Niue,1990,25.6584166666667,23.98,27.015
Niue,1991,25.588,23.956,27.452
Niue,1992,25.494,23.987,27.148
Niue,1993,25.2248333333333,22.724,27.037
Niue,1994,25.3023333333333,23.386,27.811
Niue,1995,25.7125833333333,24.041,27.489
Niue,1996,25.71325,23.859,27.298
Niue,1997,25.2475833333333,23.005,27.535
Niue,1998,25.8043333333333,23.126,27.377
Niue,1999,25.6831666666667,24.163,27.402
Niue,2000,25.80575,23.593,27.747
Niue,2001,25.8070833333333,23.861,27.945
Niue,2002,25.987,23.488,28.675
Niue,2003,25.6870833333333,23.087,28.045
Niue,2004,25.8405833333333,23.908,27.636
Niue,2005,25.6995,23.306,27.578
Niue,2006,25.46475,23.321,27.487
Niue,2007,25.98975,24.87,27.62
Niue,2008,25.6174166666667,23.026,27.272
Niue,2009,25.109,23.331,27.218
Niue,2010,26.01175,24.626,27.876
Niue,2011,25.9824166666667,24.439,27.258
Niue,2012,25.8055833333333,24.118,27.48
Niue,2013,26.0475,24.222,27.38
Northern Mariana Islands,1903,26.402,25.671,27.086
Northern Mariana Islands,1904,26.1948333333333,24.938,27.168
Northern Mariana Islands,1905,26.42875,24.756,27.577
Northern Mariana Islands,1906,26.6178333333333,25.26,27.422
Northern Mariana Islands,1907,26.1440833333333,25.056,27.395
Northern Mariana Islands,1908,26.3455,25.326,27.446
Northern Mariana Islands,1909,26.4733333333333,24.884,27.602
Northern Mariana Islands,1910,26.5881666666667,25.705,27.3
Northern Mariana Islands,1911,26.5961666666667,25.6,27.47
Northern Mariana Islands,1912,26.5300833333333,25.653,27.54
Northern Mariana Islands,1913,26.7516666666667,25.518,27.821
Northern Mariana Islands,1914,26.68675,25.747,27.828
Northern Mariana Islands,1915,26.7779166666667,25.421,27.686
Northern Mariana Islands,1916,26.688,25.789,27.634
Northern Mariana Islands,1917,26.26275,25.043,27.087
Northern Mariana Islands,1918,26.3303333333333,24.972,26.926
Northern Mariana Islands,1919,26.7455833333333,25.868,27.401
Northern Mariana Islands,1920,26.5659166666667,25.399,27.425
Northern Mariana Islands,1921,26.4725,25.73,27.224
Northern Mariana Islands,1922,26.4089166666667,25.431,27.174
Northern Mariana Islands,1923,26.4689166666667,25.671,27.273
Northern Mariana Islands,1924,26.4405833333333,25.218,27.419
Northern Mariana Islands,1925,26.4745,25.538,27.107
Northern Mariana Islands,1926,26.8430833333333,25.561,27.978
Northern Mariana Islands,1927,26.8944166666667,25.93,27.464
Northern Mariana Islands,1928,26.85225,26.092,28.224
Northern Mariana Islands,1929,26.5154166666667,25.322,27.332
Northern Mariana Islands,1930,26.6670833333333,25.554,27.627
Northern Mariana Islands,1931,26.8975,25.685,27.94
Northern Mariana Islands,1932,26.8070833333333,25.887,27.42
Northern Mariana Islands,1933,26.8226666666667,25.824,27.484
Northern Mariana Islands,1934,26.8204166666667,26.192,27.559
Northern Mariana Islands,1935,26.7485,25.52,27.69
Northern Mariana Islands,1936,26.9031666666667,25.655,27.829
Northern Mariana Islands,1937,26.93525,26.029,27.613
Northern Mariana Islands,1938,26.9394166666667,26.423,27.642
Northern Mariana Islands,1939,26.9060833333333,26.021,28.028
Northern Mariana Islands,1940,26.8585,25.288,27.938
Northern Mariana Islands,1941,27.09825,25.885,28.001
Northern Mariana Islands,1942,27.03675,26.215,27.856
Northern Mariana Islands,1943,26.69575,25.847,27.515
Northern Mariana Islands,1944,26.8566666666667,25.675,27.771
Northern Mariana Islands,1945,26.9505833333333,25.977,27.823
Northern Mariana Islands,1946,26.9033333333333,26.112,27.388
Northern Mariana Islands,1947,27.17625,25.812,28.143
Northern Mariana Islands,1948,26.94825,26.096,27.603
Northern Mariana Islands,1949,26.934,25.694,27.658
Northern Mariana Islands,1950,26.87275,26.097,27.36
Northern Mariana Islands,1951,27.226,26.412,28.116
Northern Mariana Islands,1952,27.05175,26.107,28.15
Northern Mariana Islands,1953,27.2533333333333,26.01,28.412
Northern Mariana Islands,1954,27.2744166666667,26.534,28.15
Northern Mariana Islands,1955,26.8971666666667,26.045,27.455
Northern Mariana Islands,1956,26.90425,25.634,27.644
Northern Mariana Islands,1957,27.15975,25.912,28.167
Northern Mariana Islands,1958,27.1121666666667,26.041,27.724
Northern Mariana Islands,1959,27.3299166666667,26.184,28.388
Northern Mariana Islands,1960,26.9758333333333,26.234,27.613
Northern Mariana Islands,1961,26.8581666666667,26.109,27.803
Northern Mariana Islands,1962,27.0323333333333,26.002,28.05
Northern Mariana Islands,1963,26.787,25.561,27.739
Northern Mariana Islands,1964,26.787,25.902,27.815
Northern Mariana Islands,1965,26.8629166666667,26.006,27.859
Northern Mariana Islands,1966,26.99225,25.904,28.026
Northern Mariana Islands,1967,26.822,25.794,27.615
Northern Mariana Islands,1968,26.7024166666667,25.543,27.421
Northern Mariana Islands,1969,26.9579166666667,25.364,28.033
Northern Mariana Islands,1970,26.9920833333333,26.066,27.916
Northern Mariana Islands,1971,26.9335,26.296,27.538
Northern Mariana Islands,1972,26.7629166666667,25.906,27.291
Northern Mariana Islands,1973,27.2525,26.049,27.99
Northern Mariana Islands,1974,27.2109166666667,26.284,27.772
Northern Mariana Islands,1975,27.0865833333333,26.475,28.196
Northern Mariana Islands,1976,26.9684166666667,25.932,27.6
Northern Mariana Islands,1977,27.2071666666667,26.492,28.03
Northern Mariana Islands,1978,27.07725,25.767,28.038
Northern Mariana Islands,1979,27.1953333333333,26.152,28.062
Northern Mariana Islands,1980,27.3020833333333,26.326,27.886
Northern Mariana Islands,1981,27.5200833333333,26.642,28.312
Northern Mariana Islands,1982,27.05725,26.153,27.685
Northern Mariana Islands,1983,27.5605,25.783,28.864
Northern Mariana Islands,1984,27.7784166666667,26.775,28.671
Northern Mariana Islands,1985,27.4678333333333,26.988,27.86
Northern Mariana Islands,1986,27.3201666666667,26.242,28.076
Northern Mariana Islands,1987,27.3920833333333,26.18,28.378
Northern Mariana Islands,1988,27.594,26.469,28.377
Northern Mariana Islands,1989,27.4270833333333,26.965,28.159
Northern Mariana Islands,1990,27.2738333333333,26.264,28.22
Northern Mariana Islands,1991,27.2263333333333,26.014,28.13
Northern Mariana Islands,1992,27.1154166666667,26.177,28.073
Northern Mariana Islands,1993,27.24275,25.948,28.367
Northern Mariana Islands,1994,27.3600833333333,26.414,28.412
Northern Mariana Islands,1995,27.22725,25.832,28.04
Northern Mariana Islands,1996,27.3833333333333,26.209,28.412
Northern Mariana Islands,1997,27.4115833333333,26.477,28.182
Northern Mariana Islands,1998,27.6596666666667,26.653,28.436
Northern Mariana Islands,1999,27.5863333333333,26.982,28.073
Northern Mariana Islands,2000,27.4816666666667,26.544,28.189
Northern Mariana Islands,2001,27.595,26.872,28.511
Northern Mariana Islands,2002,27.4055,26.435,28.501
Northern Mariana Islands,2003,27.2653333333333,26.202,27.857
Northern Mariana Islands,2004,27.5464166666667,26.695,28.248
Northern Mariana Islands,2005,27.4656666666667,26.544,28.214
Northern Mariana Islands,2006,27.4288333333333,26.755,28.446
Northern Mariana Islands,2007,27.4020833333333,26.518,28.591
Northern Mariana Islands,2008,27.4839166666667,26.861,27.993
Northern Mariana Islands,2009,27.38725,26.733,28.17
Northern Mariana Islands,2010,27.2504166666667,26.175,28.206
Northern Mariana Islands,2011,27.2489166666667,26.653,28.308
Northern Mariana Islands,2012,27.3915833333333,26.266,28.079
Northern Mariana Islands,2013,27.658875,26.043,28.858
Norway,1743,-3.503,-3.503,-3.503
Norway,1744,1.498375,-8.493,10.516
Norway,1745,-7.92775,-10.414,-3.754
Norway,1750,1.04109090909091,-9.789,12.14
Norway,1751,0.77575,-11.904,10.981
Norway,1752,-4.325,-10.283,0.414
Norway,1753,-0.0538333333333334,-12.686,10.712
Norway,1754,0.0841666666666668,-9.975,10.14
Norway,1755,-0.271916666666666,-11.143,11.949
Norway,1756,0.19475,-9.246,11.424
Norway,1757,0.38025,-11.084,14.15
Norway,1758,-1.1045,-11.9,10.462
Norway,1759,0.0870833333333332,-11.869,10.985
Norway,1760,-0.92975,-14.392,10.715
Norway,1761,0.59025,-10.289,12.293
Norway,1762,-0.234083333333333,-7.945,10.015
Norway,1763,-0.4135,-9.266,12.531
Norway,1764,-0.106666666666667,-8.526,11.71
Norway,1765,-0.718833333333333,-10.527,9.333
Norway,1766,0.754666666666666,-8.921,13.163
Norway,1767,-0.352166666666666,-13.463,11.163
Norway,1768,-0.721,-10.732,11.601
Norway,1769,-0.170166666666667,-9.469,11.062
Norway,1770,-0.463833333333333,-12.822,11.681
Norway,1771,-0.437166666666667,-10.705,10.921
Norway,1772,-0.369333333333333,-12.548,11.055
Norway,1773,0.6015,-8.938,11.315
Norway,1774,-0.45175,-13.574,11.975
Norway,1775,1.07841666666667,-8.708,12.408
Norway,1776,0.0597499999999997,-13.397,12.259
Norway,1777,-0.318583333333334,-9.699,9.76
Norway,1778,0.00549999999999984,-9.436,12.128
Norway,1779,1.27741666666667,-9.535,12.119
Norway,1780,0.122833333333333,-10.704,11.421
Norway,1781,0.340333333333333,-9.194,10.993
Norway,1782,-0.614,-9.05,11.452
Norway,1783,0.229333333333333,-11.191,12.516
Norway,1784,-1.31691666666667,-11.622,10.074
Norway,1785,-0.801333333333333,-10.42,11.992
Norway,1786,-0.783083333333334,-11.895,11.436
Norway,1787,0.0248333333333333,-9.539,10.049
Norway,1788,-0.198333333333333,-13.979,13.293
Norway,1789,0.342083333333334,-11.845,12.842
Norway,1790,0.306916666666667,-7.041,9.7
Norway,1791,0.491,-8.038,12.357
Norway,1792,0.178833333333333,-11.349,12.556
Norway,1793,0.131166666666667,-9.416,10.373
Norway,1794,0.741166666666667,-9.333,11.23
Norway,1795,-0.545,-10.649,10.692
Norway,1796,0.420833333333333,-10.784,12.175
Norway,1797,0.947416666666666,-7.537,11.122
Norway,1798,0.96925,-9.807,12.97
Norway,1799,-0.593666666666666,-13.6,10.976
Norway,1800,-0.308166666666667,-11.298,9.253
Norway,1801,-0.0578333333333331,-10.66,11.29
Norway,1802,-0.346666666666667,-10.2,9.698
Norway,1803,-0.37775,-12.125,11.844
Norway,1804,-0.30425,-11.397,12.104
Norway,1805,-0.938083333333334,-10.773,10.876
Norway,1806,0.0814999999999998,-8.119,10.923
Norway,1807,-0.528833333333333,-10.06,11.722
Norway,1808,-0.187583333333333,-10.911,12.366
Norway,1809,-0.961083333333334,-14.609,10.721
Norway,1810,-1.14116666666667,-9.453,10.217
Norway,1811,0.0779166666666668,-9.318,11.501
Norway,1812,-1.40258333333333,-10.83,10.131
Norway,1813,0.0804999999999998,-9.521,12.022
Norway,1814,-1.00716666666667,-15.514,11.071
Norway,1815,0.1125,-9.4,10.336
Norway,1816,-1.03741666666667,-11.943,10.352
Norway,1817,-0.612583333333333,-11.864,10.07
Norway,1818,0.212166666666666,-10.806,12.559
Norway,1819,0.03025,-10.87,12.998
Norway,1820,-0.670583333333333,-13.587,11.461
Norway,1821,-0.1355,-10.927,9.522
Norway,1822,1.03441666666667,-8.38,10.728
Norway,1823,-0.234,-12.825,10.9
